,DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
520,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1999,109270.908,,F,1,A,6,_Z
521,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1998,97087.742,,F,1,A,6,_Z
522,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1997,109175.187,,F,1,A,6,_Z
523,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1996,122086.001,,F,1,A,6,_Z
524,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1995,142782.905,,F,1,A,6,_Z
525,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,1994,128606.616,,F,1,A,6,_Z
526,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2019,96929.937,,F,1,A,6,_Z
527,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2018,97221.435,,F,1,A,6,_Z
528,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2017,99047.715,,F,1,A,6,_Z
529,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2016,96168.04,,F,1,A,6,_Z
530,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2015,81859.472,,F,1,A,6,_Z
531,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2014,90039.357,,F,1,A,6,_Z
532,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2013,103463.619,,F,1,A,6,_Z
533,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2012,125065.084,,F,1,A,6,_Z
534,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2011,124349.963,,F,1,A,6,_Z
535,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2010,116583.67,,F,1,A,6,_Z
536,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2023,80467.019,,F,1,A,6,_Z
537,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2022,86325.175,,F,1,A,6,_Z
538,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2021,104021.414,,F,1,A,6,_Z
539,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2020,101310.628,,F,1,A,6,_Z
540,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2019,13246200.0,,F,1,A,6,JPY
541,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2018,11958700.0,,F,1,A,6,JPY
542,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2017,11422000.0,,F,1,A,6,JPY
543,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2016,11330900.0,,F,1,A,6,JPY
544,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2015,11183300.0,,F,1,A,6,JPY
545,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2014,10741600.0,,F,1,A,6,JPY
546,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2013,10088400.0,,F,1,A,6,JPY
547,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2012,9950000.0,,F,1,A,6,JPY
548,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2011,9780700.0,,F,1,A,6,JPY
549,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2010,9967800.0,,F,1,A,6,JPY
550,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2009,9791900.0,,F,1,A,6,JPY
551,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2008,10944300.0,,F,1,A,6,JPY
552,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2007,10984500.0,,F,1,A,6,JPY
553,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2006,10121600.0,,F,1,A,6,JPY
554,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2005,9683200.0,,F,1,A,6,JPY
555,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2004,9568900.0,,F,1,A,6,JPY
556,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1999,9126500.0,,F,1,A,6,JPY
557,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1998,9289900.0,,F,1,A,6,JPY
558,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1997,9257200.0,,F,1,A,6,JPY
559,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1996,8497900.0,,F,1,A,6,JPY
560,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1995,8046600.0,,F,1,A,6,JPY
561,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,1994,8095100.0,,F,1,A,6,JPY
562,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2023,16126600.0,,F,1,A,6,JPY
563,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2022,15648600.0,,F,1,A,6,JPY
564,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2021,14489100.0,,F,1,A,6,JPY
565,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2020,13617300.0,,F,1,A,6,JPY
566,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2003,9657000.0,,F,1,A,6,JPY
567,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2002,9376900.0,,F,1,A,6,JPY
568,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2001,9848500.0,,F,1,A,6,JPY
569,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,J,_Z,XDC,V,N,T0103,2000,9643000.0,,F,1,A,6,JPY
570,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1997,530276.408,,F,1,A,6,_Z
571,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1996,578637.119,,F,1,A,6,_Z
572,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1995,663580.473,,F,1,A,6,_Z
573,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1994,615093.921,,F,1,A,6,_Z
574,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1988,1414667.38,,F,1,E,6,_Z
575,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1987,1152541.947,,F,1,E,6,_Z
576,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1986,949918.82,,F,1,E,6,_Z
577,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1985,638451.132,,F,1,E,6,_Z
578,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1984,588948.907,,F,1,E,6,_Z
579,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1983,555034.886,,F,1,E,6,_Z
580,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1982,515989.495,,F,1,E,6,_Z
581,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1981,560666.702,,F,1,E,6,_Z
582,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1980,515325.147,,F,1,E,6,_Z
583,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1979,491606.922,,F,1,E,6,_Z
584,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1978,473591.002,,F,1,E,6,_Z
585,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1977,326878.614,,F,1,E,6,_Z
586,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1976,272257.865,,F,1,E,6,_Z
587,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1975,241797.357,,F,1,E,6,_Z
588,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1974,239143.853,,F,1,E,6,_Z
589,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1973,233899.114,,F,1,E,6,_Z
590,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1972,175199.805,,F,1,E,6,_Z
591,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1971,132111.09,,F,1,E,6,_Z
592,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1970,126296.678,,F,1,E,6,_Z
593,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2023,423930.768,,F,1,A,6,_Z
594,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2022,434309.564,,F,1,A,6,_Z
595,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2021,510634.097,,F,1,A,6,_Z
596,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2020,517460.231,,F,1,A,6,_Z
597,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2019,524109.486,,F,1,A,6,_Z
598,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2018,513792.488,,F,1,A,6,_Z
599,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2017,487161.272,,F,1,A,6,_Z
600,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2016,491696.609,,F,1,A,6,_Z
601,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2015,432800.377,,F,1,A,6,_Z
602,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2014,481996.371,,F,1,A,6,_Z
603,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2013,509485.779,,F,1,A,6,_Z
604,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2012,622523.079,,F,1,A,6,_Z
605,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2011,623828.582,,F,1,A,6,_Z
606,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2010,559361.699,,F,1,A,6,_Z
607,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2009,515805.857,,F,1,A,6,_Z
608,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2008,535378.008,,F,1,A,6,_Z
609,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2007,471866.961,,F,1,A,6,_Z
610,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2006,472081.9,,F,1,A,6,_Z
611,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2005,485865.259,,F,1,A,6,_Z
612,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2004,487889.329,,F,1,A,6,_Z
613,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2003,455357.738,,F,1,A,6,_Z
614,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2002,423014.099,,F,1,A,6,_Z
615,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2001,459186.072,,F,1,A,6,_Z
616,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,2000,538049.755,,F,1,A,6,_Z
617,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1999,524304.057,,F,1,A,6,_Z
618,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,C,_Z,USD_EXC,V,N,T0103,1998,472284.924,,F,1,A,6,_Z
619,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2009,2260839.998,,F,1,A,6,_Z
620,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2008,2225023.471,,F,1,A,6,_Z
621,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2007,2049553.009,,F,1,A,6,_Z
622,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2006,2049978.599,,F,1,A,6,_Z
623,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2005,2189823.227,,F,1,A,6,_Z
624,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2004,2232280.848,,F,1,A,6,_Z
625,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2003,2047332.077,,F,1,A,6,_Z
626,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2002,1862954.703,,F,1,A,6,_Z
627,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2001,1878903.79,,F,1,A,6,_Z
628,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2000,2154813.958,,F,1,A,6,_Z
629,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1999,1979268.93,,F,1,A,6,_Z
630,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1998,1729949.046,,F,1,A,6,_Z
631,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1997,1905581.093,,F,1,A,6,_Z
632,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1996,2116252.954,,F,1,A,6,_Z
633,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1995,2363606.152,,F,1,A,6,_Z
634,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1994,2134354.595,,F,1,A,6,_Z
635,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1993,1989078.155,,F,1,E,6,_Z
636,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1992,1762429.118,,F,1,E,6,_Z
637,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1991,1662434.156,,F,1,E,6,_Z
638,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1990,1444844.908,,F,1,E,6,_Z
639,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,1989,1413854.475,,F,1,E,6,_Z
640,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2019,2084541.753,,F,1,A,6,_Z
641,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2018,2104220.34,,F,1,A,6,_Z
642,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2017,2128048.604,,F,1,A,6,_Z
643,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2016,2161523.407,,F,1,A,6,_Z
644,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2015,1948980.949,,F,1,A,6,_Z
645,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2014,2109591.41,,F,1,A,6,_Z
646,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2013,2279948.759,,F,1,A,6,_Z
647,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2012,2707288.721,,F,1,A,6,_Z
648,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2011,2678681.655,,F,1,A,6,_Z
